user,item,timestamp,state_label,req_count,cpu_src,mem_src,cpu_tgt,mem_tgt,pod_src_count,pod_tgt_count
frontend,recommendationservice,1766199372,0,8.7322,0.1392,173473792.0,0.0265,109821952.0,3,1
frontend,adservice,1766199372,0,5.9954,0.1392,173473792.0,0.0098,149508096.0,3,1
frontend,currencyservice,1766199372,0,55.0277,0.1393,173473792.0,0.0857,207618048.0,3,2
checkoutservice,cartservice,1766199372,0,2.869,0.0158,68104192.0,0.0335,124649472.0,1,1
checkoutservice,productcatalogservice,1766199372,0,2.0561,0.0158,68104192.0,0.0522,68980736.0,1,1
checkoutservice,currencyservice,1766199372,0,2.9176,0.0158,68104192.0,0.0996,207618048.0,1,2
checkoutservice,paymentservice,1766199372,0,1.4134,0.0158,68104192.0,0.006,119504896.0,1,1
checkoutservice,shippingservice,1766199372,0,2.869,0.0158,68104192.0,0.0097,65916928.0,1,1
checkoutservice,emailservice,1766199372,0,1.4768,0.0158,68104192.0,0.0082,98058240.0,1,1
recommendationservice,productcatalogservice,1766199372,0,8.8931,0.0204,109821952.0,0.0522,68980736.0,1,1
frontend,cartservice,1766199389,0,14.217,0.1531,173305856.0,0.0377,124665856.0,3,1
frontend,productcatalogservice,1766199389,0,63.7597,0.1531,173305856.0,0.0602,68734976.0,3,1
frontend,checkoutservice,1766199389,0,1.7121,0.1531,173305856.0,0.02,68251648.0,3,1
frontend,recommendationservice,1766199389,0,9.5837,0.1531,173305856.0,0.0305,109834240.0,3,1
frontend,adservice,1766199389,0,5.4831,0.1531,173305856.0,0.0093,149504000.0,3,1
frontend,currencyservice,1766199389,0,55.9472,0.1531,173305856.0,0.0945,208125952.0,3,2
checkoutservice,cartservice,1766199389,0,3.4675,0.02,68251648.0,0.0377,124665856.0,1,1
checkoutservice,productcatalogservice,1766199389,0,2.5356,0.02,68251648.0,0.0602,68734976.0,1,1
checkoutservice,currencyservice,1766199389,0,3.9672,0.02,68251648.0,0.0945,208125952.0,1,2
checkoutservice,paymentservice,1766199389,0,1.7338,0.02,68251648.0,0.0068,119472128.0,1,1
checkoutservice,shippingservice,1766199389,0,3.5109,0.02,68251648.0,0.0103,66113536.0,1,1
checkoutservice,emailservice,1766199389,0,1.8204,0.02,68251648.0,0.0071,98443264.0,1,1
recommendationservice,productcatalogservice,1766199389,0,9.6874,0.0305,109834240.0,0.0602,68734976.0,1,1
frontend,cartservice,1766199407,0,14.325,0.1586,175902720.0,0.0309,124784640.0,3,1
frontend,productcatalogservice,1766199407,0,64.1519,0.1578,175902720.0,0.0447,68784128.0,3,1
frontend,checkoutservice,1766199407,0,1.734,0.1578,175902720.0,0.0205,68313088.0,3,1
frontend,recommendationservice,1766199407,0,9.6332,0.1578,175902720.0,0.022,109834240.0,3,1
frontend,adservice,1766199407,0,6.6397,0.1578,175902720.0,0.0064,149508096.0,3,1
frontend,currencyservice,1766199407,0,67.3645,0.1354,175902720.0,0.0867,210399232.0,3,2
checkoutservice,cartservice,1766199407,0,3.6007,0.0205,68313088.0,0.0316,124784640.0,1,1
checkoutservice,productcatalogservice,1766199407,0,2.4146,0.0176,68313088.0,0.0457,68784128.0,1,1
checkoutservice,currencyservice,1766199407,0,4.3209,0.0176,68313088.0,0.0873,210399232.0,1,2
checkoutservice,paymentservice,1766199407,0,1.9695,0.0175,68313088.0,0.0062,119914496.0,1,1
checkoutservice,shippingservice,1766199407,0,3.939,0.0174,68313088.0,0.0129,66322432.0,1,1
checkoutservice,emailservice,1766199407,0,1.882,0.0174,68313088.0,0.0076,98512896.0,1,1
recommendationservice,productcatalogservice,1766199407,0,10.2348,0.0213,109834240.0,0.0466,68784128.0,1,1
frontend,cartservice,1766199424,0,23.0604,0.1953,177532928.0,0.0282,124784640.0,3,1
frontend,productcatalogservice,1766199424,0,100.1958,0.1921,177532928.0,0.0808,68853760.0,3,1
frontend,checkoutservice,1766199424,0,2.78,0.1921,177532928.0,0.0224,68390912.0,3,1
frontend,recommendationservice,1766199424,0,14.9119,0.192,177532928.0,0.0399,110104576.0,3,1
frontend,adservice,1766199424,0,9.9231,0.192,177532928.0,0.0093,149524480.0,3,1
frontend,currencyservice,1766199424,0,110.2,0.1919,177532928.0,0.1128,215179264.0,3,2
checkoutservice,cartservice,1766199424,0,5.2363,0.0145,68390912.0,0.0275,124784640.0,1,1
checkoutservice,productcatalogservice,1766199424,0,4.0306,0.0145,68390912.0,0.0808,68853760.0,1,1
checkoutservice,currencyservice,1766199424,0,6.956,0.0145,68390912.0,0.1124,215179264.0,1,2
checkoutservice,paymentservice,1766199424,0,2.9254,0.0145,68390912.0,0.0046,119914496.0,1,1
checkoutservice,shippingservice,1766199424,0,5.3003,0.0145,68390912.0,0.0159,66236416.0,1,1
checkoutservice,emailservice,1766199424,0,2.6654,0.0145,68390912.0,0.0071,98541568.0,1,1
recommendationservice,productcatalogservice,1766199424,0,14.9302,0.0399,110104576.0,0.0808,68853760.0,1,1
frontend,cartservice,1766199442,0,30.9325,0.2432,182157312.0,0.0826,125140992.0,3,1
frontend,productcatalogservice,1766199442,0,125.7503,0.2425,182157312.0,0.1227,68915200.0,3,1
frontend,checkoutservice,1766199442,0,3.2629,0.2419,182157312.0,0.0273,68251648.0,3,1
frontend,recommendationservice,1766199442,0,18.9003,0.2411,182157312.0,0.0505,109826048.0,3,1
frontend,adservice,1766199442,0,12.5016,0.2404,182157312.0,0.0102,149524480.0,3,1
frontend,currencyservice,1766199442,0,133.267,0.2398,182157312.0,0.167,216756224.0,3,2
checkoutservice,cartservice,1766199442,0,6.9062,0.0269,68251648.0,0.0826,125140992.0,1,1
checkoutservice,productcatalogservice,1766199442,0,4.7877,0.0268,68251648.0,0.103,68915200.0,1,1
checkoutservice,currencyservice,1766199442,0,8.1348,0.0267,68251648.0,0.1663,216756224.0,1,2
checkoutservice,paymentservice,1766199442,0,3.4531,0.0266,68251648.0,0.008,119615488.0,1,1
checkoutservice,shippingservice,1766199442,0,6.9485,0.0265,68251648.0,0.0158,66109440.0,1,1
checkoutservice,emailservice,1766199442,0,3.2412,0.0264,68251648.0,0.0074,98594816.0,1,1
recommendationservice,productcatalogservice,1766199442,0,19.1935,0.0505,109826048.0,0.1011,68915200.0,1,1
frontend,cartservice,1766199459,0,35.1315,0.264,183177216.0,0.0829,125124608.0,3,1
frontend,productcatalogservice,1766199459,0,152.1409,0.2633,183177216.0,0.0836,69050368.0,3,1
frontend,checkoutservice,1766199459,0,3.7069,0.2625,183177216.0,0.0282,68370432.0,3,1
frontend,recommendationservice,1766199459,0,22.4509,0.2616,183177216.0,0.0364,110039040.0,3,1
frontend,adservice,1766199459,0,14.0266,0.2608,183177216.0,0.0161,149524480.0,3,1
frontend,currencyservice,1766199459,0,148.2318,0.2601,183177216.0,0.1704,218914816.0,3,2
checkoutservice,cartservice,1766199459,0,7.643,0.0278,68370432.0,0.0829,125124608.0,1,1
checkoutservice,productcatalogservice,1766199459,0,5.7322,0.0277,68370432.0,0.0836,69050368.0,1,1
checkoutservice,currencyservice,1766199459,0,9.3365,0.0276,68370432.0,0.1697,218914816.0,1,2
checkoutservice,paymentservice,1766199459,0,3.8215,0.0275,68370432.0,0.0063,119840768.0,1,1
checkoutservice,shippingservice,1766199459,0,7.5562,0.0273,68370432.0,0.0194,66142208.0,1,1
checkoutservice,emailservice,1766199459,0,3.7781,0.0272,68370432.0,0.0116,98615296.0,1,1
recommendationservice,productcatalogservice,1766199459,0,22.7766,0.0364,110039040.0,0.0999,69050368.0,1,1
frontend,cartservice,1766199477,0,33.7874,0.3295,182124544.0,0.0684,125095936.0,5,1
frontend,productcatalogservice,1766199477,0,139.8521,0.3293,182124544.0,0.1021,68812800.0,5,2
frontend,checkoutservice,1766199477,0,3.3893,0.3291,182124544.0,0.0279,68628480.0,5,1
frontend,recommendationservice,1766199477,0,21.353,0.3289,182124544.0,0.052,110460928.0,5,1
frontend,adservice,1766199477,0,13.6632,0.3287,182124544.0,0.0162,149524480.0,5,1
frontend,currencyservice,1766199477,0,142.7338,0.3285,182124544.0,0.1203,219250688.0,5,4
checkoutservice,cartservice,1766199477,0,6.7786,0.0275,68628480.0,0.067,125095936.0,1,1
checkoutservice,productcatalogservice,1766199477,0,4.8509,0.0274,68628480.0,0.0997,68812800.0,1,2
checkoutservice,currencyservice,1766199477,0,8.3674,0.0273,68628480.0,0.1187,219250688.0,1,4
checkoutservice,paymentservice,1766199477,0,3.3893,0.0272,68628480.0,0.0083,120971264.0,1,1
checkoutservice,shippingservice,1766199477,0,6.8209,0.0271,68628480.0,0.0232,66379776.0,1,1
checkoutservice,emailservice,1766199477,0,3.5492,0.027,68628480.0,0.0112,98615296.0,1,1
recommendationservice,productcatalogservice,1766199477,0,20.9081,0.0504,110460928.0,0.0977,68812800.0,1,2
frontend,cartservice,1766199494,0,35.1016,0.317,269578240.0,0.0442,125095936.0,5,1
frontend,productcatalogservice,1766199494,0,149.6695,0.3165,269578240.0,0.1007,115933184.0,5,2
frontend,checkoutservice,1766199494,0,3.6458,0.316,269578240.0,0.0262,68423680.0,5,1
frontend,recommendationservice,1766199494,0,20.9731,0.3156,269578240.0,0.0586,110829568.0,5,1
frontend,adservice,1766199494,0,13.8162,0.3151,269578240.0,0.0165,149536768.0,5,1
frontend,currencyservice,1766199494,0,148.1725,0.3146,269578240.0,0.1538,331292672.0,5,4
checkoutservice,cartservice,1766199494,0,7.3237,0.0258,68423680.0,0.0428,125095936.0,1,1
checkoutservice,productcatalogservice,1766199494,0,5.6808,0.0257,68423680.0,0.1007,115933184.0,1,2
checkoutservice,currencyservice,1766199494,0,8.9929,0.0256,68423680.0,0.1519,331292672.0,1,4
checkoutservice,paymentservice,1766199494,0,3.6619,0.0255,68661248.0,0.009,120504320.0,1,1
checkoutservice,shippingservice,1766199494,0,7.2804,0.0372,68661248.0,0.0231,67121152.0,1,1
checkoutservice,emailservice,1766199494,0,3.6836,0.0372,68661248.0,0.0115,99037184.0,1,1
recommendationservice,productcatalogservice,1766199494,0,21.5769,0.0601,110845952.0,0.1513,117833728.0,1,2
frontend,cartservice,1766199512,0,34.2774,0.3625,275230720.0,0.0706,126091264.0,5,1
frontend,productcatalogservice,1766199512,0,142.8718,0.3625,275230720.0,0.1489,118796288.0,5,2
frontend,checkoutservice,1766199512,0,3.5864,0.3625,275230720.0,0.0372,68911104.0,5,1
frontend,recommendationservice,1766199512,0,20.9163,0.3625,275230720.0,0.0451,110845952.0,5,1
frontend,adservice,1766199512,0,13.8556,0.3625,275230720.0,0.0111,149585920.0,5,1
frontend,currencyservice,1766199512,0,143.6916,0.3625,275230720.0,0.263,337661952.0,5,4
checkoutservice,cartservice,1766199512,0,6.8998,0.0372,68911104.0,0.0706,126091264.0,1,1
checkoutservice,productcatalogservice,1766199512,0,5.4952,0.0372,68911104.0,0.1489,118796288.0,1,2
checkoutservice,currencyservice,1766199512,0,8.5752,0.0372,68911104.0,0.263,337661952.0,1,4
checkoutservice,paymentservice,1766199512,0,3.4499,0.0372,68911104.0,0.0093,121196544.0,1,1
checkoutservice,shippingservice,1766199512,0,6.8999,0.0372,68911104.0,0.0174,67121152.0,1,1
checkoutservice,emailservice,1766199512,0,3.4922,0.0372,68911104.0,0.0099,99254272.0,1,1
recommendationservice,productcatalogservice,1766199512,0,20.6066,0.0437,110845952.0,0.1489,118796288.0,1,2
frontend,cartservice,1766199529,0,35.0569,0.3562,274886656.0,0.0729,126087168.0,5,1
frontend,productcatalogservice,1766199529,0,153.6921,0.3559,274886656.0,0.1349,119078912.0,5,2
frontend,checkoutservice,1766199529,0,3.7531,0.3556,274886656.0,0.0378,68694016.0,5,1
frontend,recommendationservice,1766199529,0,22.322,0.3554,274886656.0,0.061,110833664.0,5,1
frontend,adservice,1766199529,0,13.7539,0.3551,274886656.0,0.0165,149581824.0,5,1
frontend,currencyservice,1766199529,0,143.8803,0.3548,274886656.0,0.2318,338747392.0,5,4
checkoutservice,cartservice,1766199529,0,7.3325,0.0378,68694016.0,0.0729,126087168.0,1,1
checkoutservice,productcatalogservice,1766199529,0,5.6838,0.0378,68694016.0,0.1467,119078912.0,1,2
checkoutservice,currencyservice,1766199529,0,9.2373,0.0378,68694016.0,0.2313,338747392.0,1,4
checkoutservice,paymentservice,1766199529,0,3.6663,0.0378,68694016.0,0.0081,120918016.0,1,1
checkoutservice,shippingservice,1766199529,0,7.3759,0.0378,68694016.0,0.0234,67194880.0,1,1
checkoutservice,emailservice,1766199529,0,3.6446,0.0378,68694016.0,0.012,99295232.0,1,1
recommendationservice,productcatalogservice,1766199529,0,23.0819,0.0497,110833664.0,0.1467,119078912.0,1,2
frontend,cartservice,1766199546,0,33.69,0.2864,276008960.0,0.0699,126115840.0,5,1
frontend,productcatalogservice,1766199546,0,149.6941,0.2857,276008960.0,0.1392,119500800.0,5,2
frontend,checkoutservice,1766199546,0,3.2444,0.2852,276008960.0,0.0321,68890624.0,5,1
frontend,recommendationservice,1766199546,0,21.9398,0.2847,276008960.0,0.061,110841856.0,5,1
frontend,adservice,1766199546,0,13.6776,0.284,276008960.0,0.016,149585920.0,5,1
frontend,currencyservice,1766199546,0,140.0515,0.2835,276008960.0,0.1994,341671936.0,5,4
checkoutservice,cartservice,1766199546,0,6.4434,0.0321,68890624.0,0.0581,126115840.0,1,1
checkoutservice,productcatalogservice,1766199546,0,5.2797,0.0321,68890624.0,0.1392,119500800.0,1,2
checkoutservice,currencyservice,1766199546,0,8.7186,0.0321,68890624.0,0.1904,341671936.0,1,4
checkoutservice,paymentservice,1766199546,0,3.1537,0.0321,68890624.0,0.0093,121311232.0,1,1
checkoutservice,shippingservice,1766199546,0,6.3075,0.0321,68890624.0,0.0228,67293184.0,1,1
checkoutservice,emailservice,1766199546,0,3.1136,0.0321,68890624.0,0.0105,99303424.0,1,1
recommendationservice,productcatalogservice,1766199546,0,21.5903,0.061,110841856.0,0.1392,119500800.0,1,2
frontend,cartservice,1766199564,0,33.7538,0.3539,276148224.0,0.0663,126136320.0,5,1
frontend,productcatalogservice,1766199564,0,146.8304,0.3539,276148224.0,0.1391,120229888.0,5,2
frontend,checkoutservice,1766199564,0,3.0409,0.3539,276148224.0,0.0318,68857856.0,5,1
frontend,recommendationservice,1766199564,0,21.0692,0.3273,276148224.0,0.059,111112192.0,5,1
frontend,adservice,1766199564,0,14.5311,0.3268,276148224.0,0.0167,149581824.0,5,1
frontend,currencyservice,1766199564,0,143.2903,0.3262,276148224.0,0.2038,345210880.0,5,4
checkoutservice,cartservice,1766199564,0,6.0693,0.0318,68857856.0,0.0663,126136320.0,1,1
checkoutservice,productcatalogservice,1766199564,0,5.1912,0.0318,68857856.0,0.1391,120229888.0,1,2
checkoutservice,currencyservice,1766199564,0,8.3406,0.0318,68857856.0,0.2013,345210880.0,1,4
checkoutservice,paymentservice,1766199564,0,3.0653,0.0318,68857856.0,0.0071,121102336.0,1,1
checkoutservice,shippingservice,1766199564,0,5.9404,0.0318,68857856.0,0.0162,67330048.0,1,1
checkoutservice,emailservice,1766199564,0,3.1277,0.0318,68857856.0,0.0083,99303424.0,1,1
recommendationservice,productcatalogservice,1766199564,0,21.4819,0.059,111112192.0,0.1391,120229888.0,1,2
frontend,cartservice,1766199581,0,34.2157,0.3245,277061632.0,0.0653,126144512.0,5,1
frontend,productcatalogservice,1766199581,0,143.2288,0.3243,277061632.0,0.1125,119205888.0,5,2
frontend,checkoutservice,1766199581,0,3.639,0.324,277061632.0,0.0326,68882432.0,5,1
frontend,recommendationservice,1766199581,0,20.8683,0.3238,277061632.0,0.0537,110841856.0,5,1
frontend,adservice,1766199581,0,13.6783,0.3235,277061632.0,0.0102,149581824.0,5,1
frontend,currencyservice,1766199581,0,146.2519,0.3233,277061632.0,0.2034,345702400.0,5,4
checkoutservice,cartservice,1766199581,0,7.7469,0.0326,68882432.0,0.0653,126144512.0,1,1
checkoutservice,productcatalogservice,1766199581,0,5.7798,0.0326,68882432.0,0.11,119205888.0,1,2
checkoutservice,currencyservice,1766199581,0,9.4754,0.0326,68882432.0,0.2034,345702400.0,1,4
checkoutservice,paymentservice,1766199581,0,3.8734,0.0326,68882432.0,0.0058,121016320.0,1,1
checkoutservice,shippingservice,1766199581,0,7.8333,0.0326,68882432.0,0.0148,67313664.0,1,1
checkoutservice,emailservice,1766199581,0,3.5338,0.0326,68882432.0,0.0078,98709504.0,1,1
recommendationservice,productcatalogservice,1766199581,0,20.7402,0.0537,110841856.0,0.1078,119205888.0,1,2
frontend,cartservice,1766199599,0,38.929,0.3385,280551424.0,0.0806,126160896.0,5,1
frontend,productcatalogservice,1766199599,0,158.0088,0.3379,280551424.0,0.1125,119721984.0,5,3
frontend,checkoutservice,1766199599,0,4.5442,0.3375,280551424.0,0.0457,68771840.0,5,1
frontend,recommendationservice,1766199599,0,24.2576,0.3371,280551424.0,0.0495,111013888.0,5,1
frontend,adservice,1766199599,0,14.6712,0.3366,280551424.0,0.0103,149581824.0,5,1
frontend,currencyservice,1766199599,0,163.1753,0.3362,280551424.0,0.2317,345227264.0,5,4
checkoutservice,cartservice,1766199599,0,9.3048,0.0457,68771840.0,0.0806,126160896.0,1,1
checkoutservice,productcatalogservice,1766199599,0,6.5134,0.0457,68771840.0,0.11,119721984.0,1,3
checkoutservice,currencyservice,1766199599,0,11.1917,0.0457,68771840.0,0.2317,345227264.0,1,4
checkoutservice,paymentservice,1766199599,0,4.6524,0.0457,68771840.0,0.0069,121626624.0,1,1
checkoutservice,shippingservice,1766199599,0,9.3047,0.0385,68771840.0,0.0204,67391488.0,1,1
checkoutservice,emailservice,1766199599,0,4.59,0.0383,68771840.0,0.0092,98709504.0,1,1
recommendationservice,productcatalogservice,1766199599,0,23.5003,0.0479,111013888.0,0.1077,119721984.0,1,3
frontend,cartservice,1766199616,0,46.1408,0.4799,287072256.0,0.0979,126193664.0,5,1
frontend,productcatalogservice,1766199616,0,192.7927,0.4798,287072256.0,0.1072,165838848.0,5,3
frontend,checkoutservice,1766199616,0,5.5317,0.4798,287072256.0,0.0548,68603904.0,5,1
frontend,recommendationservice,1766199616,0,28.5761,0.4797,287072256.0,0.0589,109834240.0,5,1
frontend,adservice,1766199616,0,17.1495,0.4603,287072256.0,0.0157,149790720.0,5,1
frontend,currencyservice,1766199616,0,195.4396,0.4599,287072256.0,0.2684,353738752.0,5,4
checkoutservice,cartservice,1766199616,0,11.5293,0.0548,68603904.0,0.0979,126193664.0,1,1
checkoutservice,productcatalogservice,1766199616,0,7.9572,0.0548,68603904.0,0.1046,165838848.0,1,3
checkoutservice,currencyservice,1766199616,0,13.7309,0.0548,68603904.0,0.2664,353738752.0,1,4
checkoutservice,paymentservice,1766199616,0,5.7647,0.0548,68603904.0,0.0115,121671680.0,1,1
checkoutservice,shippingservice,1766199616,0,11.5728,0.0548,68603904.0,0.0239,67297280.0,1,1
checkoutservice,emailservice,1766199616,0,5.6301,0.0548,68603904.0,0.0119,98709504.0,1,1
recommendationservice,productcatalogservice,1766199616,0,28.6155,0.0567,109834240.0,0.1022,165838848.0,1,3
frontend,cartservice,1766199634,0,53.1611,0.4645,288821248.0,0.111,123940864.0,5,1
frontend,productcatalogservice,1766199634,0,224.4918,0.4635,288821248.0,0.1597,168005632.0,5,3
frontend,checkoutservice,1766199634,0,6.0851,0.4626,288821248.0,0.0344,68603904.0,5,1
frontend,recommendationservice,1766199634,0,33.3919,0.4617,288821248.0,0.0651,109572096.0,5,1
frontend,adservice,1766199634,0,21.6341,0.4607,288821248.0,0.0181,149782528.0,5,1
frontend,currencyservice,1766199634,0,231.1167,0.4597,288821248.0,0.2454,355594240.0,5,4
checkoutservice,cartservice,1766199634,0,12.0245,0.0339,68603904.0,0.0937,123940864.0,1,1
checkoutservice,productcatalogservice,1766199634,0,8.2811,0.0337,68603904.0,0.1557,168005632.0,1,3
checkoutservice,currencyservice,1766199634,0,14.077,0.0336,68603904.0,0.2422,355594240.0,1,4
checkoutservice,paymentservice,1766199634,0,6.0122,0.0334,68603904.0,0.0125,121581568.0,1,1
checkoutservice,shippingservice,1766199634,0,12.1545,0.0333,68603904.0,0.0236,66912256.0,1,1
checkoutservice,emailservice,1766199634,0,6.1176,0.0566,68644864.0,0.0158,98717696.0,1,1
recommendationservice,productcatalogservice,1766199634,0,33.8056,0.0935,109572096.0,0.2331,168169472.0,1,3
frontend,cartservice,1766199651,0,54.496,0.3748,290467840.0,0.0907,123895808.0,5,1
frontend,productcatalogservice,1766199651,0,234.2649,0.563,291770368.0,0.233,168452096.0,5,3
frontend,checkoutservice,1766199651,0,6.3859,0.563,291770368.0,0.0574,68915200.0,5,1
frontend,recommendationservice,1766199651,0,34.9032,0.563,291770368.0,0.0933,109576192.0,5,1
frontend,adservice,1766199651,0,21.6307,0.563,291770368.0,0.0191,149786624.0,5,1
frontend,currencyservice,1766199651,0,236.0852,0.563,291770368.0,0.3173,359546880.0,5,4
checkoutservice,cartservice,1766199651,0,12.4881,0.0574,68915200.0,0.1144,123895808.0,1,1
checkoutservice,productcatalogservice,1766199651,0,8.5962,0.0574,68915200.0,0.233,168452096.0,1,3
checkoutservice,currencyservice,1766199651,0,14.6353,0.0574,68915200.0,0.3173,359546880.0,1,4
checkoutservice,paymentservice,1766199651,0,6.244,0.0574,68915200.0,0.01,121806848.0,1,1
checkoutservice,shippingservice,1766199651,0,12.5728,0.0574,68915200.0,0.0349,67145728.0,1,1
checkoutservice,emailservice,1766199651,0,6.2408,0.0574,68915200.0,0.015,98099200.0,1,1
recommendationservice,productcatalogservice,1766199651,0,35.4438,0.0945,109576192.0,0.233,168452096.0,2,3
frontend,cartservice,1766199668,0,53.0237,0.536,291659776.0,0.0949,123932672.0,5,1
frontend,productcatalogservice,1766199668,0,222.1857,0.536,291659776.0,0.2241,168701952.0,5,3
frontend,checkoutservice,1766199668,0,5.5793,0.536,291659776.0,0.0496,68722688.0,5,1
frontend,recommendationservice,1766199668,0,32.8484,0.536,291659776.0,0.0915,197943296.0,5,2
frontend,adservice,1766199668,0,20.6995,0.536,291659776.0,0.0243,149671936.0,5,1
frontend,currencyservice,1766199668,0,219.9078,0.536,291659776.0,0.2706,415084544.0,5,5
checkoutservice,cartservice,1766199668,0,11.6724,0.0496,68722688.0,0.093,123932672.0,1,1
checkoutservice,productcatalogservice,1766199668,0,7.7267,0.0496,68722688.0,0.2218,168701952.0,1,3
checkoutservice,currencyservice,1766199668,0,13.4903,0.0496,68722688.0,0.2706,415084544.0,1,5
checkoutservice,paymentservice,1766199668,0,5.8253,0.0496,68722688.0,0.0117,121487360.0,1,1
checkoutservice,shippingservice,1766199668,0,11.4356,0.0496,68722688.0,0.0347,67145728.0,1,1
checkoutservice,emailservice,1766199668,0,5.4135,0.0496,68722688.0,0.0115,98103296.0,1,1
recommendationservice,productcatalogservice,1766199668,0,29.6646,0.09,197943296.0,0.2103,168701952.0,2,3
frontend,cartservice,1766199686,0,49.3564,0.3267,293060608.0,0.0783,123863040.0,5,1
frontend,productcatalogservice,1766199686,0,211.2716,0.3273,293060608.0,0.1876,171044864.0,5,3
frontend,checkoutservice,1766199686,0,4.977,0.328,293060608.0,0.0208,68722688.0,5,1
frontend,recommendationservice,1766199686,0,30.1467,0.3286,293060608.0,0.0875,202952704.0,5,2
frontend,adservice,1766199686,0,21.4915,0.3292,293060608.0,0.0225,149934080.0,5,1
frontend,currencyservice,1766199686,0,216.8835,0.3298,293060608.0,0.3029,418705408.0,5,5
checkoutservice,cartservice,1766199686,0,10.2131,0.0208,68722688.0,0.0767,123863040.0,1,1
checkoutservice,productcatalogservice,1766199686,0,7.081,0.0208,68722688.0,0.1824,171044864.0,1,3
checkoutservice,currencyservice,1766199686,0,11.2993,0.0208,68722688.0,0.303,418705408.0,1,5
checkoutservice,paymentservice,1766199686,0,4.911,0.0208,68722688.0,0.0108,121724928.0,1,1
checkoutservice,shippingservice,1766199686,0,10.2005,0.0208,68722688.0,0.0271,67280896.0,1,1
checkoutservice,emailservice,1766199686,0,4.8965,0.0208,68722688.0,0.0138,98103296.0,1,1
recommendationservice,productcatalogservice,1766199686,0,30.7557,0.0884,202952704.0,0.1814,171044864.0,2,3
frontend,cartservice,1766199703,0,48.2161,0.5151,292978688.0,0.08,123916288.0,5,1
frontend,productcatalogservice,1766199703,0,208.2847,0.5151,292978688.0,0.1706,171376640.0,5,3
frontend,checkoutservice,1766199703,0,4.843,0.5151,292978688.0,0.0384,68784128.0,5,1
frontend,recommendationservice,1766199703,0,29.2685,0.5151,292978688.0,0.0839,203530240.0,5,2
frontend,adservice,1766199703,0,22.0569,0.5151,292978688.0,0.0234,149667840.0,5,1
frontend,currencyservice,1766199703,0,220.8296,0.5151,292978688.0,0.2938,417751040.0,5,5
checkoutservice,cartservice,1766199703,0,9.6467,0.0378,68784128.0,0.0782,123916288.0,1,1
checkoutservice,productcatalogservice,1766199703,0,7.3043,0.0377,68784128.0,0.1563,171376640.0,1,3
checkoutservice,currencyservice,1766199703,0,11.6876,0.0375,68784128.0,0.2857,417751040.0,1,5
checkoutservice,paymentservice,1766199703,0,4.834,0.0374,68784128.0,0.0111,121843712.0,1,1
checkoutservice,shippingservice,1766199703,0,9.7882,0.0372,68784128.0,0.0297,67330048.0,1,1
checkoutservice,emailservice,1766199703,0,4.822,0.0371,68784128.0,0.0139,98103296.0,1,1
recommendationservice,productcatalogservice,1766199703,0,29.6264,0.0827,203530240.0,0.1533,171376640.0,2,3
frontend,cartservice,1766199721,0,54.3263,0.4839,292782080.0,0.1068,123932672.0,5,1
frontend,productcatalogservice,1766199721,0,224.3321,0.4835,292782080.0,0.1916,172027904.0,5,4
frontend,checkoutservice,1766199721,0,5.422,0.4831,292782080.0,0.0509,68820992.0,5,1
frontend,recommendationservice,1766199721,0,33.4393,0.4827,292782080.0,0.1012,203780096.0,5,2
frontend,adservice,1766199721,0,23.5876,0.4067,292782080.0,0.0248,149667840.0,5,1
frontend,currencyservice,1766199721,0,240.7003,0.4071,292782080.0,0.3172,415948800.0,5,5
checkoutservice,cartservice,1766199721,0,10.8678,0.0509,68820992.0,0.1068,123932672.0,1,1
checkoutservice,productcatalogservice,1766199721,0,8.2595,0.0509,68820992.0,0.1889,172027904.0,1,4
checkoutservice,currencyservice,1766199721,0,14.1847,0.0509,68820992.0,0.3159,415948800.0,1,5
checkoutservice,paymentservice,1766199721,0,5.4122,0.0509,68820992.0,0.0086,122134528.0,1,1
checkoutservice,shippingservice,1766199721,0,11.085,0.0415,68820992.0,0.0255,67293184.0,1,1
checkoutservice,emailservice,1766199721,0,5.5918,0.0414,68820992.0,0.0144,97988608.0,1,1
recommendationservice,productcatalogservice,1766199721,0,32.734,0.0839,203780096.0,0.1867,172027904.0,2,4
frontend,cartservice,1766199738,0,54.1591,0.4598,287326208.0,0.0848,125067264.0,5,1
frontend,productcatalogservice,1766199738,0,227.9004,0.4591,287326208.0,0.1828,217772032.0,5,4
frontend,checkoutservice,1766199738,0,5.6223,0.4584,287326208.0,0.0409,68968448.0,5,1
frontend,recommendationservice,1766199738,0,33.5751,0.4576,287326208.0,0.0875,205230080.0,5,2
frontend,adservice,1766199738,0,22.8272,0.4568,287326208.0,0.025,150716416.0,5,1
frontend,currencyservice,1766199738,0,240.0187,0.4719,287326208.0,0.3222,420192256.0,5,5
checkoutservice,cartservice,1766199738,0,11.0462,0.0402,68968448.0,0.0828,125067264.0,1,1
checkoutservice,productcatalogservice,1766199738,0,8.6433,0.04,68968448.0,0.1611,217772032.0,1,4
checkoutservice,currencyservice,1766199738,0,14.2774,0.0399,68968448.0,0.321,420192256.0,1,5
checkoutservice,paymentservice,1766199738,0,5.5232,0.0397,68968448.0,0.0101,121507840.0,1,1
checkoutservice,shippingservice,1766199738,0,11.1312,0.0395,68968448.0,0.0245,67387392.0,1,1
